,id,name,listing_url,bathrooms_text,room_type,bedrooms,beds
3051,833010140512095838,Hotel in Singapore · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/833010140512095838,1 private bath,Private room,1.0,1.0
3052,833053712139740266,Hotel in Singapore · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/833053712139740266,1 private bath,Private room,1.0,1.0
3053,833062182376759841,Hotel in Singapore · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/833062182376759841,1 private bath,Private room,1.0,1.0
3054,833107727724245177,Hotel in Singapore · 1 bedroom · 1 private bath,https://www.airbnb.com/rooms/833107727724245177,1 private bath,Private room,1.0,
3055,833133699413019522,Rental unit in Singapore · 3 bedrooms · 4 beds · 3 baths,https://www.airbnb.com/rooms/833133699413019522,3 baths,Entire home/apt,3.0,4.0
3056,833133773859536513,Hotel in Singapore · 1 bedroom · 1 private bath,https://www.airbnb.com/rooms/833133773859536513,1 private bath,Private room,1.0,
3057,833134612671614159,Hotel in Singapore · 1 bedroom · 1 private bath,https://www.airbnb.com/rooms/833134612671614159,1 private bath,Private room,1.0,
3058,833134749137539055,Hotel in Singapore · 1 bedroom · 1 bed · 1 shared bath,https://www.airbnb.com/rooms/833134749137539055,1 shared bath,Private room,1.0,1.0
3059,833515666873745840,Rental unit in Singapore · 1 bedroom · 6 beds · 2 shared baths,https://www.airbnb.com/rooms/833515666873745840,2 shared baths,Shared room,,6.0
3060,833763737295484530,Hotel in Singapore · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/833763737295484530,1 private bath,Private room,1.0,1.0
3061,833770985172894253,Hotel in Singapore · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/833770985172894253,1 private bath,Private room,1.0,1.0
3062,833866830232773018,Hotel in Singapore · 1 bedroom · 1 private bath,https://www.airbnb.com/rooms/833866830232773018,1 private bath,Private room,1.0,
3063,833899373927609367,Rental unit in Singapore · 3 bedrooms · 4 beds · 2 baths,https://www.airbnb.com/rooms/833899373927609367,2 baths,Entire home/apt,3.0,4.0
3064,833977887503098646,Rental unit in Singapore · 4 bedrooms · 3 beds · 2 baths,https://www.airbnb.com/rooms/833977887503098646,2 baths,Entire home/apt,4.0,3.0
3065,835904017609907338,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/835904017609907338,1 bath,Entire home/apt,1.0,1.0
3066,835927165729742554,Hotel in Singapore · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/835927165729742554,1 private bath,Private room,1.0,1.0
3067,836738298166681497,Rental unit in Singapore · 2 bedrooms · 2 beds · 1 bath,https://www.airbnb.com/rooms/836738298166681497,1 bath,Entire home/apt,2.0,2.0
3068,837240753100241916,Hotel in Singapore · Studio · 1 bed · 1 shared bath,https://www.airbnb.com/rooms/837240753100241916,1 shared bath,Private room,,1.0
3069,837241805566688076,Hotel in Singapore · Studio · 1 bed · 1 shared bath,https://www.airbnb.com/rooms/837241805566688076,1 shared bath,Private room,,1.0
3070,837242367595250933,Hotel in Singapore · Studio · 1 bed · 1 shared bath,https://www.airbnb.com/rooms/837242367595250933,1 shared bath,Private room,,1.0
3071,837242817475710742,Hotel in Singapore · Studio · 2 beds · 1 shared bath,https://www.airbnb.com/rooms/837242817475710742,1 shared bath,Private room,,2.0
3072,837278001762525399,Home in Singapore · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/837278001762525399,1 private bath,Private room,1.0,1.0
3073,837314171784091683,Rental unit in Singapore · ★4.63 · 1 bedroom · 4 beds · 1 bath,https://www.airbnb.com/rooms/837314171784091683,1 bath,Entire home/apt,1.0,4.0
3074,837353225179434522,Hotel in Singapore · Studio · 1 bed · 1 shared bath,https://www.airbnb.com/rooms/837353225179434522,1 shared bath,Private room,,1.0
3075,837361372609735668,Hotel in Singapore · Studio · 1 bed · 1 shared bath,https://www.airbnb.com/rooms/837361372609735668,1 shared bath,Private room,,1.0
3076,837361816125708655,Hotel in Singapore · Studio · 1 bed · 1 shared bath,https://www.airbnb.com/rooms/837361816125708655,1 shared bath,Private room,,1.0
3077,837362263315871025,Hotel in Singapore · Studio · 1 bed · 1 shared bath,https://www.airbnb.com/rooms/837362263315871025,1 shared bath,Private room,,1.0
3078,837362646785495971,Hotel in Singapore · Studio · 2 beds · 1 shared bath,https://www.airbnb.com/rooms/837362646785495971,1 shared bath,Private room,,2.0
3079,837529703418983923,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/837529703418983923,1 bath,Entire home/apt,1.0,1.0
3080,837949620721483341,Home in Singapore · 1 bedroom · 1 bed · 1 shared bath,https://www.airbnb.com/rooms/837949620721483341,1 shared bath,Private room,1.0,1.0
3081,838037919957291142,Hotel in Singapore · Studio · 1 bed · 1 shared bath,https://www.airbnb.com/rooms/838037919957291142,1 shared bath,Private room,,1.0
3082,838041672172634320,Hotel in Singapore · Studio · 1 bed · 1 shared bath,https://www.airbnb.com/rooms/838041672172634320,1 shared bath,Private room,,1.0
3083,838042104361943893,Hotel in Singapore · Studio · 2 beds · 1 private bath,https://www.airbnb.com/rooms/838042104361943893,1 private bath,Private room,,2.0
3084,838851522557267244,Rental unit in Singapore · 2 bedrooms · 2 beds · 1 bath,https://www.airbnb.com/rooms/838851522557267244,1 bath,Entire home/apt,2.0,2.0
3085,838867174319410951,Home in Singapore · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/838867174319410951,1 private bath,Private room,,1.0
3086,838959124201710679,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/838959124201710679,1 bath,Entire home/apt,1.0,1.0
3087,840153205449250813,Hotel in Singapore · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/840153205449250813,1 private bath,Private room,1.0,1.0
3088,840305507048654000,Rental unit in Singapore · 2 bedrooms · 2 beds · 2 baths,https://www.airbnb.com/rooms/840305507048654000,2 baths,Entire home/apt,2.0,2.0
3089,840856933328548194,Hotel in Singapore · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/840856933328548194,1 private bath,Private room,1.0,1.0
3090,841098685339489415,Rental unit in Singapore · 2 bedrooms · 3 beds · 2 baths,https://www.airbnb.com/rooms/841098685339489415,2 baths,Entire home/apt,2.0,3.0
3091,841311890462137145,Rental unit in Singapore · 1 bedroom · 1 bed · 1 shared bath,https://www.airbnb.com/rooms/841311890462137145,1 shared bath,Private room,,1.0
3092,841664984077062487,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/841664984077062487,1 bath,Entire home/apt,1.0,1.0
3093,841675872739484764,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/841675872739484764,1 bath,Entire home/apt,1.0,1.0
3094,842009017449322673,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/842009017449322673,1 bath,Entire home/apt,1.0,1.0
3095,842052700320522431,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/842052700320522431,1 bath,Entire home/apt,1.0,1.0
3096,842527175959137432,Rental unit in Singapore · 2 bedrooms · 2 beds · 2 baths,https://www.airbnb.com/rooms/842527175959137432,2 baths,Entire home/apt,2.0,2.0
3097,843168817532237391,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/843168817532237391,1 bath,Entire home/apt,1.0,1.0
3098,843285569659447374,Rental unit in Singapore · 2 bedrooms · 2 beds · 1 bath,https://www.airbnb.com/rooms/843285569659447374,1 bath,Entire home/apt,2.0,2.0
3099,843438653094685587,Home in Singapore · 1 bedroom · 1 bed · 1 shared bath,https://www.airbnb.com/rooms/843438653094685587,1 shared bath,Private room,,1.0
3100,844059781345973891,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/844059781345973891,1 bath,Entire home/apt,1.0,1.0
3101,844365681973245411,Hotel in Singapore · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/844365681973245411,1 private bath,Private room,1.0,1.0
3102,844454509836958325,Rental unit in Singapore · 3 bedrooms · 3 beds · 3 baths,https://www.airbnb.com/rooms/844454509836958325,3 baths,Entire home/apt,3.0,3.0
3103,845872651845833708,Rental unit in Singapore · 1 bedroom · 1 bed · 1 shared bath,https://www.airbnb.com/rooms/845872651845833708,1 shared bath,Private room,,1.0
3104,846085840657880506,Rental unit in Singapore · 2 bedrooms · 2 beds · 2 baths,https://www.airbnb.com/rooms/846085840657880506,2 baths,Entire home/apt,2.0,2.0
3105,846258488508888754,Hotel in Singapore · 1 bedroom · 1 bed · 1.5 baths,https://www.airbnb.com/rooms/846258488508888754,1.5 baths,Private room,1.0,1.0
3106,846297658713595280,Tiny home in Lazarus Island · ★New · 1 bedroom · 2 beds · 1 bath,https://www.airbnb.com/rooms/846297658713595280,1 bath,Entire home/apt,1.0,2.0
3107,846586276149703191,Hotel in Singapore · 1 bedroom · 1 bed · 1.5 baths,https://www.airbnb.com/rooms/846586276149703191,1.5 baths,Private room,1.0,1.0
3108,846657479520768988,Home in Singapore · ★5.0 · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/846657479520768988,1 private bath,Private room,,1.0
3109,846838781064773956,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/846838781064773956,1 private bath,Private room,,1.0
3110,847387738667289885,Hotel in Singapore · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/847387738667289885,1 private bath,Private room,1.0,1.0
3111,847422898785840143,Hotel in Singapore · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/847422898785840143,1 private bath,Private room,1.0,1.0
3112,847426428559637649,Hotel in Singapore · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/847426428559637649,1 private bath,Private room,1.0,1.0
3113,847426716713221333,Hotel in Singapore · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/847426716713221333,1 private bath,Private room,1.0,1.0
3114,847528864890195254,Hotel in Singapore · ★3.50 · 1 bedroom · 1 bed · 1 shared bath,https://www.airbnb.com/rooms/847528864890195254,1 shared bath,Private room,1.0,1.0
3115,847621212311732733,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/847621212311732733,1 bath,Entire home/apt,1.0,1.0
3116,847621665018584052,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/847621665018584052,1 bath,Entire home/apt,1.0,1.0
3117,848806631668580792,Hotel in Singapore · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/848806631668580792,1 private bath,Private room,1.0,1.0
3118,848861923271649351,Hotel in Singapore · 1 bedroom · 1 bed · 1.5 baths,https://www.airbnb.com/rooms/848861923271649351,1.5 baths,Private room,1.0,1.0
3119,848903670932742048,Hotel in Singapore · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/848903670932742048,1 private bath,Private room,1.0,1.0
3120,848954629658093852,Hotel in Singapore · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/848954629658093852,1 private bath,Private room,1.0,1.0
3121,849114041018161966,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/849114041018161966,1 bath,Entire home/apt,1.0,1.0
3122,850188897295269662,Rental unit in Singapore · 1 bedroom · 1 bed · 1 shared bath,https://www.airbnb.com/rooms/850188897295269662,1 shared bath,Private room,,1.0
3123,850284372406962940,Serviced apartment in Singapore · ★4.43 · 3 bedrooms · 4 beds · 2 baths,https://www.airbnb.com/rooms/850284372406962940,2 baths,Entire home/apt,3.0,4.0
3124,851052793984170859,Rental unit in Singapore · 1 bedroom · 1 bed · 2 baths,https://www.airbnb.com/rooms/851052793984170859,2 baths,Entire home/apt,1.0,1.0
3125,851903417798111340,Serviced apartment in Singapore · 2 bedrooms · 3 beds · 3 baths,https://www.airbnb.com/rooms/851903417798111340,3 baths,Entire home/apt,2.0,3.0
3126,851980188132812708,Rental unit in Singapore · 4 bedrooms · 5 beds · 3 baths,https://www.airbnb.com/rooms/851980188132812708,3 baths,Entire home/apt,4.0,5.0
3127,851999248891248351,Rental unit in Singapore · 3 bedrooms · 4 beds · 2 baths,https://www.airbnb.com/rooms/851999248891248351,2 baths,Entire home/apt,3.0,4.0
3128,852019499248537738,Rental unit in Singapore · 3 bedrooms · 5 beds · 2 baths,https://www.airbnb.com/rooms/852019499248537738,2 baths,Entire home/apt,3.0,5.0
3129,852149181396139440,Rental unit in Singapore · ★4.67 · 2 bedrooms · 2 beds · 2 baths,https://www.airbnb.com/rooms/852149181396139440,2 baths,Entire home/apt,2.0,2.0
3130,852527793871911527,Rental unit in Singapore · 2 bedrooms · 2 beds · 1 bath,https://www.airbnb.com/rooms/852527793871911527,1 bath,Entire home/apt,2.0,2.0
3131,852593319292806152,Rental unit in Singapore · 3 bedrooms · 5 beds · 3 baths,https://www.airbnb.com/rooms/852593319292806152,3 baths,Entire home/apt,3.0,5.0
3132,852687125317619966,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/852687125317619966,1 bath,Entire home/apt,1.0,1.0
3133,852697989812131944,Rental unit in Singapore · 2 bedrooms · 2 beds · 4.5 baths,https://www.airbnb.com/rooms/852697989812131944,4.5 baths,Entire home/apt,2.0,2.0
3134,852711649412382555,Rental unit in Singapore · ★New · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/852711649412382555,1 bath,Entire home/apt,1.0,1.0
3135,852871951491349276,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/852871951491349276,1 bath,Entire home/apt,1.0,1.0
3136,852871981598768110,Rental unit in Singapore · ★4.0 · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/852871981598768110,1 private bath,Private room,,1.0
3137,852874433214398007,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/852874433214398007,1 bath,Entire home/apt,1.0,1.0
3138,853123534601698361,Hotel in Singapore · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/853123534601698361,1 private bath,Private room,1.0,1.0
3139,853124282207206763,Hotel in Singapore · 1 bedroom · 2 beds · 3 baths,https://www.airbnb.com/rooms/853124282207206763,3 baths,Private room,1.0,2.0
3140,853137147766803126,Hotel in Singapore · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,https://www.airbnb.com/rooms/853137147766803126,1.5 baths,Private room,1.0,1.0
3141,853275974601341052,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/853275974601341052,1 bath,Entire home/apt,1.0,1.0
3142,853329655146229701,Aparthotel in Singapore · Studio · 1 bed · 1 bath,https://www.airbnb.com/rooms/853329655146229701,1 bath,Entire home/apt,,1.0
3143,853333353954940277,Aparthotel in Singapore · ★5.0 · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/853333353954940277,1 bath,Entire home/apt,1.0,1.0
3144,853800993620526533,Rental unit in Singapore · 1 bedroom · 1 bed · 1 shared bath,https://www.airbnb.com/rooms/853800993620526533,1 shared bath,Private room,,1.0
3145,854000299997801222,Rental unit in Singapore · 2 bedrooms · 2 beds · 3 baths,https://www.airbnb.com/rooms/854000299997801222,3 baths,Entire home/apt,2.0,2.0
3146,854147454206221585,Rental unit in Singapore · 2 bedrooms · 2 beds · 1 bath,https://www.airbnb.com/rooms/854147454206221585,1 bath,Entire home/apt,2.0,2.0
3147,854229329259305463,Rental unit in Singapore · 3 bedrooms · 3 beds · 2 baths,https://www.airbnb.com/rooms/854229329259305463,2 baths,Entire home/apt,3.0,3.0
3148,854518096244077588,Rental unit in Singapore · 1 bedroom · 1 bed · 2 shared baths,https://www.airbnb.com/rooms/854518096244077588,2 shared baths,Private room,,1.0
3149,855442493247789422,Boat in Singapore · 1 bedroom · 2 beds · 1 bath,https://www.airbnb.com/rooms/855442493247789422,1 bath,Entire home/apt,1.0,2.0
3150,855461640954386054,Rental unit in Singapore · 1 bedroom · 2 beds · 1 bath,https://www.airbnb.com/rooms/855461640954386054,1 bath,Entire home/apt,1.0,2.0
3151,855990949677399210,Home in Singapore · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/855990949677399210,1 private bath,Private room,,1.0
3152,856102581729821629,Hotel in Singapore · 1 bedroom · 1 bed · 1.5 baths,https://www.airbnb.com/rooms/856102581729821629,1.5 baths,Private room,1.0,1.0
3153,856131872826507885,Rental unit in Singapore · 1 bedroom · 2 beds · 1 bath,https://www.airbnb.com/rooms/856131872826507885,1 bath,Entire home/apt,1.0,2.0
3154,856214508230277566,Rental unit in Singapore · 4 bedrooms · 5 beds · 2 baths,https://www.airbnb.com/rooms/856214508230277566,2 baths,Entire home/apt,4.0,5.0
3155,856237979894932179,Rental unit in Singapore · 1 bedroom · 1 bed · 1 shared bath,https://www.airbnb.com/rooms/856237979894932179,1 shared bath,Private room,,1.0
3156,856315486612134805,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/856315486612134805,1 bath,Entire home/apt,1.0,1.0
3157,856338018320193673,Rental unit in Singapore · 3 bedrooms · 3 beds · 3 baths,https://www.airbnb.com/rooms/856338018320193673,3 baths,Entire home/apt,3.0,3.0
3158,856513536591206297,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/856513536591206297,1 bath,Entire home/apt,1.0,1.0
3159,856631831691124158,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/856631831691124158,1 private bath,Private room,1.0,1.0
3160,856720271006671465,Rental unit in Singapore · 1 bedroom · 1 bed · 1 shared bath,https://www.airbnb.com/rooms/856720271006671465,1 shared bath,Private room,,1.0
3161,856762865967097045,Rental unit in Singapore · 2 bedrooms · 2 beds · 2 baths,https://www.airbnb.com/rooms/856762865967097045,2 baths,Entire home/apt,2.0,2.0
3162,856893840908837829,Rental unit in Singapore · 2 bedrooms · 2 beds · 2 baths,https://www.airbnb.com/rooms/856893840908837829,2 baths,Entire home/apt,2.0,2.0
3163,856903119772673106,Rental unit in Singapore · 3 bedrooms · 3 beds · 2 baths,https://www.airbnb.com/rooms/856903119772673106,2 baths,Entire home/apt,3.0,3.0
3164,857218134274919833,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/857218134274919833,1 bath,Entire home/apt,1.0,1.0
3165,857218227218113361,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/857218227218113361,1 bath,Entire home/apt,1.0,1.0
3166,857219607985909970,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/857219607985909970,1 bath,Entire home/apt,1.0,1.0
3167,857219623289410236,Rental unit in Singapore · ★4.33 · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/857219623289410236,1 bath,Entire home/apt,1.0,1.0
3168,857219648351408379,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/857219648351408379,1 bath,Entire home/apt,1.0,1.0
3169,857219667824194226,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/857219667824194226,1 bath,Entire home/apt,1.0,1.0
3170,857738312058474471,Rental unit in Singapore · 3 bedrooms · 3 beds · 2 baths,https://www.airbnb.com/rooms/857738312058474471,2 baths,Entire home/apt,3.0,3.0
3171,857776843491356459,Rental unit in Singapore · 3 bedrooms · 4 beds · 2 baths,https://www.airbnb.com/rooms/857776843491356459,2 baths,Entire home/apt,3.0,4.0
3172,857794766634277790,Rental unit in Singapore · 4 bedrooms · 4 beds · 2 baths,https://www.airbnb.com/rooms/857794766634277790,2 baths,Entire home/apt,4.0,4.0
3173,859064135570315790,Rental unit in Singapore · 3 bedrooms · 3 beds · 2 baths,https://www.airbnb.com/rooms/859064135570315790,2 baths,Entire home/apt,3.0,3.0
3174,859162396804139167,Rental unit in Singapore · 3 bedrooms · 3 beds · 2 baths,https://www.airbnb.com/rooms/859162396804139167,2 baths,Entire home/apt,3.0,3.0
3175,859166984543739649,Rental unit in Singapore · 4 bedrooms · 4 beds · 2 baths,https://www.airbnb.com/rooms/859166984543739649,2 baths,Entire home/apt,4.0,4.0
3176,859171597002185671,Rental unit in Singapore · 3 bedrooms · 5 beds · 2 baths,https://www.airbnb.com/rooms/859171597002185671,2 baths,Entire home/apt,3.0,5.0
3177,859186207745669919,Rental unit in Singapore · ★New · 3 bedrooms · 5 beds · 2 baths,https://www.airbnb.com/rooms/859186207745669919,2 baths,Entire home/apt,3.0,5.0
3178,859234727804164652,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/859234727804164652,1 bath,Entire home/apt,1.0,1.0
3179,859698272751289776,Rental unit in Singapore · ★New · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/859698272751289776,1 bath,Entire home/apt,1.0,1.0
3180,859837503480355610,Rental unit in Singapore · 2 bedrooms · 2 beds · 2 baths,https://www.airbnb.com/rooms/859837503480355610,2 baths,Entire home/apt,2.0,2.0
3181,860866821765879714,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/860866821765879714,1 private bath,Private room,,1.0
3182,860866836939032709,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/860866836939032709,1 bath,Entire home/apt,1.0,1.0
3183,860866850109676130,Rental unit in Singapore · ★4.75 · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/860866850109676130,1 bath,Entire home/apt,1.0,1.0
3184,860866864466298553,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/860866864466298553,1 bath,Entire home/apt,1.0,1.0
3185,860866876706202422,Rental unit in Singapore · ★3.75 · 1 bedroom · 2 beds · 1 bath,https://www.airbnb.com/rooms/860866876706202422,1 bath,Entire home/apt,1.0,2.0
3186,860867368583031545,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/860867368583031545,1 bath,Entire home/apt,1.0,1.0
3187,860890688959234207,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/860890688959234207,1 bath,Entire home/apt,1.0,1.0
3188,860891616971085815,Rental unit in Singapore · ★5.0 · 1 bedroom · 2 beds · 1 bath,https://www.airbnb.com/rooms/860891616971085815,1 bath,Entire home/apt,1.0,2.0
3189,861306142531033900,Home in Singapore · ★5.0 · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/861306142531033900,1 bath,Private room,,1.0
3190,861510221517219229,Home in Singapore · 3 bedrooms · 3 beds · 2 baths,https://www.airbnb.com/rooms/861510221517219229,2 baths,Entire home/apt,3.0,3.0
3191,861528967359064492,Home in Singapore · 1 bedroom · 1 bed · 1 shared bath,https://www.airbnb.com/rooms/861528967359064492,1 shared bath,Private room,,1.0
3192,861583739734518986,Rental unit in Singapore · 1 bedroom · 1 bed · Shared half-bath,https://www.airbnb.com/rooms/861583739734518986,Shared half-bath,Private room,,1.0
3193,862523845146407501,Rental unit in Singapore · 1 bedroom · 1 bed · 1 shared bath,https://www.airbnb.com/rooms/862523845146407501,1 shared bath,Shared room,,1.0
3194,862592102148065330,Rental unit in Singapore · 3 bedrooms · 3 beds · 2 baths,https://www.airbnb.com/rooms/862592102148065330,2 baths,Entire home/apt,3.0,3.0
3195,862598101852086908,Hotel in Singapore · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/862598101852086908,1 private bath,Private room,1.0,1.0
3196,862603072817552353,Hotel in Singapore · ★4.0 · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/862603072817552353,1 private bath,Private room,1.0,1.0
3197,862843043295789863,Rental unit in Singapore · 2 bedrooms · 2 beds · 2 baths,https://www.airbnb.com/rooms/862843043295789863,2 baths,Entire home/apt,2.0,2.0
3198,862872699561408670,Rental unit in Singapore · 2 bedrooms · 2 beds · 2 baths,https://www.airbnb.com/rooms/862872699561408670,2 baths,Entire home/apt,2.0,2.0
3199,863260350382867564,Rental unit in Singapore · 1 bedroom · 1 bed · 2 shared baths,https://www.airbnb.com/rooms/863260350382867564,2 shared baths,Private room,,1.0
3200,863615482548080636,Hotel in Singapore · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/863615482548080636,1 private bath,Private room,1.0,1.0
3201,863621662687867638,Hotel in Singapore · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/863621662687867638,1 private bath,Private room,1.0,1.0
3202,863627022817645925,Hotel in Singapore · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/863627022817645925,1 private bath,Private room,1.0,1.0
3203,863992542062626637,Guest suite in Singapore · 1 bedroom · 1 bed · 1 bath,https://www.airbnb.com/rooms/863992542062626637,1 bath,Entire home/apt,1.0,1.0
3204,864096593582572949,Serviced apartment in Singapore · 1 bedroom · 2 beds · 1.5 baths,https://www.airbnb.com/rooms/864096593582572949,1.5 baths,Private room,1.0,2.0
3205,864096606334608040,Serviced apartment in Singapore · 1 bedroom · 2 beds · 1 private bath,https://www.airbnb.com/rooms/864096606334608040,1 private bath,Private room,1.0,2.0
3206,864099010095266648,Hotel in Singapore · 1 bedroom · 2 beds · 1 private bath,https://www.airbnb.com/rooms/864099010095266648,1 private bath,Private room,1.0,2.0
3207,864114525133567324,Hotel in Singapore · ★New · 6 bedrooms · 6 beds · 3 baths,https://www.airbnb.com/rooms/864114525133567324,3 baths,Private room,6.0,6.0
3208,864116765324670009,Hotel in Singapore · ★5.0 · 4 bedrooms · 4 beds · 2 baths,https://www.airbnb.com/rooms/864116765324670009,2 baths,Private room,4.0,4.0
3209,864117612353918427,Hotel in Singapore · 1 bedroom · 1 bed · 1 private bath,https://www.airbnb.com/rooms/864117612353918427,1 private bath,Private room,1.0,1.0
3210,864117969250928925,Hotel in Singapore · ★4.50 · 1 bedroom · 1 bed · 1.5 baths,https://www.airbnb.com/rooms/864117969250928925,1.5 baths,Private room,1.0,1.0
3211,864118974452917931,Hotel in Singapore · ★New · 1 bedroom · 2 beds · 1.5 baths,https://www.airbnb.com/rooms/864118974452917931,1.5 baths,Private room,1.0,2.0
3212,864120064710638474,Hotel in Singapore · ★New · 2 bedrooms · 2 beds · 2 baths,https://www.airbnb.com/rooms/864120064710638474,2 baths,Private room,2.0,2.0
3213,864121002437495913,Hotel in Singapore · ★New · 1 bedroom · 1 bed · 1.5 baths,https://www.airbnb.com/rooms/864121002437495913,1.5 baths,Private room,1.0,1.0
3214,864121940185680790,Hotel in Singapore · ★5.0 · 1 bedroom · 2 beds · 1.5 shared baths,https://www.airbnb.com/rooms/864121940185680790,1.5 shared baths,Private room,1.0,2.0
3215,864200645450237395,Rental unit in Singapore · 2 bedrooms · 2 beds · 1.5 baths,https://www.airbnb.com/rooms/864200645450237395,1.5 baths,Entire home/apt,2.0,2.0
3216,864284821902520357,Serviced apartment in Singapore · 1 bedroom · 2 beds · 1.5 baths,https://www.airbnb.com/rooms/864284821902520357,1.5 baths,Private room,1.0,2.0
3217,864321103080953349,Rental unit in Singapore · 2 bedrooms · 3 beds · 2 baths,https://www.airbnb.com/rooms/864321103080953349,2 baths,Entire home/apt,2.0,3.0
