Unnamed: 0,id,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,room_type,price,minimum_months,maximum_months,distance_to_mrt,closest_mrt_name,closest_mrt_stop_id,closest_mall_distance,closest_mall_name,closest_mall_address,conditioning,BBQ,gym,pool,dryer,Wifi,kitchen,Backyard,TV,refrigerator,Microwave,Oven,Pets,stove,fan,name,details,accommodates,picture_url,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,listing_url,total_bedrooms,total_beds,total_baths,bath_type
32,962594,Kallang,Central Region,1.30663,103.86243,Private room,1200,3,12,0.0922206072039392,LAVENDER MRT STATION,EW11,0.3546381352562667,oldsowhat vintage shop,"#03-33, Jln Sultan, Sultan Plaza, Singapore 199001",1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,Rental unit in Kallang,1 bed · 1 private bath,1,https://a0.muscache.com/pictures/miso/Hosting-962594/original/1b064cdf-b926-4bd0-a7bf-cd4b9f1a189d.jpeg,5.0,4.5,4.0,5.0,5.0,5.0,4.0,https://www.airbnb.com/rooms/962594,1.0,1.0,1.0,Private
33,982909,Novena,Central Region,1.33389,103.83454,Private room,2550,3,6,0.4284043139484981,BUKIT BROWN MRT STATION,CC18,1.309869349276602,Balestier Hill Shopping Centre Block 2,"Balestier Rd, Singapore",1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,Condo in Novena,1 bedroom · 1 bed · 1 private bath,1,https://a0.muscache.com/pictures/airflow/Hosting-982909/original/fd0f247d-fb6b-4148-ab34-b90379ee0cd4.jpg,4.87,4.92,4.91,4.94,4.92,4.79,4.81,https://www.airbnb.com/rooms/982909,1.0,1.0,1.0,Private
34,1024986,River Valley,Central Region,1.29245,103.83742,Entire home/apt,4920,3,37,0.7679802992325772,FORT CANNING MRT STATION,DT20,0.492111726152666,Concorde Shopping Centre,"317 Outram Rd, Singapore",1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,Condo in River Valley,1 bedroom · 1 bed · 1 bath,2,https://a0.muscache.com/pictures/84f31588-0761-4ad4-92f3-c2190aa586fc.jpg,4.84,4.89,4.78,4.93,4.95,4.84,4.73,https://www.airbnb.com/rooms/1024986,1.0,1.0,1.0,Private
35,1160252,Serangoon,North-East Region,1.36207,103.8643,Private room,2400,3,37,1.1629757068859778,LORONG CHUAN MRT STATION,CC14,0.3484948637186727,myVillage,"1 Maju Ave, Singapore",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Home in Serangoon,1 bedroom · 2 beds · 1 bath,1,https://a0.muscache.com/pictures/18211233/bce23919_original.jpg,4.63,4.63,4.39,4.68,4.76,4.52,4.54,https://www.airbnb.com/rooms/1160252,1.0,2.0,1.0,Private
36,1261443,Outram,Central Region,1.28458,103.84311,Private room,2370,3,12,0.0429071365488598,CHINATOWN MRT STATION,NE4,0.0223237825189622,The Majestic,"80 Eu Tong Sen St, Singapore 059810",1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,Rental unit in Outram,1 bedroom · 1 bed · 1 private bath,1,https://a0.muscache.com/pictures/6bd29cb7-4d9a-4071-86b5-59f500fd2b6b.jpg,5.0,5.0,5.0,5.0,5.0,5.0,5.0,https://www.airbnb.com/rooms/1261443,1.0,1.0,1.0,Private
37,1363204,Outram,Central Region,1.28386,103.84238,Private room,2070,3,12,0.1289488160562161,CHINATOWN MRT STATION,NE4,0.038971403632717,People's Park Complex,"1 Park Rd, Singapore",1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,Rental unit in Outram,1 bedroom · 1 bed · 1 private bath,1,https://a0.muscache.com/pictures/b96fffdd-03e5-4949-a353-d6795f7e1fe5.jpg,4.0,4.33,3.0,4.67,4.67,5.0,4.33,https://www.airbnb.com/rooms/1363204,1.0,1.0,1.0,Private
38,1495386,Pasir Ris,East Region,1.37975,103.94375,Private room,1500,3,37,0.9707380101782376,PASIR RIS MRT STATION,EW1,0.2634065224736454,Elias Mall,"Elias Rd, Elias Mall, Singapore",1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,Earthen home in Pasir Ris,1 bedroom · 1 bed · 1 bath,2,https://a0.muscache.com/pictures/22047778/1ec96b78_original.jpg,4.7,4.7,4.9,4.8,5.0,4.3,4.6,https://www.airbnb.com/rooms/1495386,1.0,1.0,1.0,Private
39,1508829,Kallang,Central Region,1.3072,103.86359,Private room,1770,3,12,0.0863586185691936,LAVENDER MRT STATION,EW11,0.2943329296373744,Aperia Mall,"8 - 12 Kallang Ave, Singapore 339509",1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,Rental unit in Kallang,1 bedroom · 1 bed · 3 shared baths,1,https://a0.muscache.com/pictures/29bcb4f8-8dea-493a-8d2d-0a044d6aa642.jpg,4.14,4.29,4.43,4.83,4.57,4.83,4.17,https://www.airbnb.com/rooms/1508829,1.0,1.0,3.0,Shared
40,1562453,Novena,Central Region,1.32359,103.8498,Private room,900,3,37,0.7508095378481479,NOVENA MRT STATION,NS20,0.2140661332276033,Shaw Plaza,"360 Balestier Rd, Singapore",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Home in Novena,4 beds · 1 bath,4,https://a0.muscache.com/pictures/22787867/eeecafab_original.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/1562453,1.0,4.0,1.0,Private
41,1581224,Kallang,Central Region,1.31108,103.87374,Entire home/apt,3900,3,3,0.265550737703201,KALLANG MRT STATION,EW10,0.8788358563257846,Kallang Wave Mall,"1 Stadium Pl, Singapore 397628",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Townhouse in Kallang,12 beds · 4 baths,8,https://a0.muscache.com/pictures/22992174/c06ae03d_original.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/1581224,4.0,12.0,4.0,Private
42,1611318,Bukit Merah,Central Region,1.28419,103.82765,Private room,1800,6,12,0.2335372036748891,TIONG BAHRU MRT STATION,EW17,0.2602117714873367,Tiong Bahru Plaza - Eating & Meeting Place,"302 Tiong Bahru Rd, Singapore 168732",1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,Rental unit in Bukit Merah,1 bed · 1 bath,1,https://a0.muscache.com/pictures/23363999/99cfe128_original.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/1611318,1.0,1.0,1.0,Private
43,1615074,Outram,Central Region,1.2841,103.84253,Private room,2370,3,12,0.1037889812271867,CHINATOWN MRT STATION,NE4,0.011706168924586,People's Park Complex,"1 Park Rd, Singapore",1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,Rental unit in Outram,1 bedroom · 1 bed · 1.5 baths,1,https://a0.muscache.com/pictures/6279dd62-7eda-402a-bd26-6ced155aa837.jpg,4.4,4.6,4.2,5.0,5.0,4.8,4.2,https://www.airbnb.com/rooms/1615074,1.0,1.0,1.5,Private
44,1643945,Ang Mo Kio,North-East Region,1.39088,103.85303,Private room,6480,3,37,1.3552045909048804,YIO CHU KANG MRT STATION,NS15,1.8618514319701245,Greenwich V,"1 Seletar Rd, Singapore",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Home in Ang Mo Kio,2 beds · 1 bath,3,https://a0.muscache.com/pictures/23653712/dee00a3d_original.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/1643945,1.0,2.0,1.0,Private
45,1646909,Bukit Batok,West Region,1.34126,103.75992,Private room,2400,3,37,1.4393921249751502,BUKIT BATOK MRT STATION,NS2,0.503702799570233,Harbour Mall Siracha Laem Chabang. 3 mil fra Pattaya,"51 Bukit Batok Cres, Singapore 658077",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Rental unit in Bukit Batok,1 bed · 1 bath,1,https://a0.muscache.com/pictures/23686909/0becfe11_original.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/1646909,1.0,1.0,1.0,Private
46,1654840,Rochor,Central Region,1.30292,103.858,Private room,2700,3,37,0.3735317122437516,BUGIS MRT STATION,EW12,0.2877293612760593,AS'FALL,"28 Haji Ln, AS'FALL, Singapore 189221",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bed and breakfast in Rochor,3 beds · 8 baths,3,https://a0.muscache.com/pictures/50712482/c7e76ec7_original.jpg,4.0,3.5,3.5,4.5,4.0,4.5,4.0,https://www.airbnb.com/rooms/1654840,1.0,3.0,8.0,Shared
47,1678744,Outram,Central Region,1.28405,103.84424,Shared room,1500,3,37,0.0811907403585561,CHINATOWN MRT STATION,DT19,0.0944737621815156,Pagoda House,"51 Pagoda St, Singapore 059210",1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,Bed and breakfast in Outram,1 bedroom · 1 bed · 0 shared baths,1,https://a0.muscache.com/pictures/24485066/aca87482_original.jpg,4.56,4.65,4.43,4.84,4.79,4.86,4.67,https://www.airbnb.com/rooms/1678744,1.0,1.0,0.0,Shared
48,1678754,Outram,Central Region,1.28405,103.84424,Hotel room,11820,3,12,0.0811907403585561,CHINATOWN MRT STATION,DT19,0.0944737621815156,Pagoda House,"51 Pagoda St, Singapore 059210",1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,Bed and breakfast in Outram,6 beds · 0 baths,6,https://a0.muscache.com/pictures/24016208/5125e858_original.jpg,4.5,5.0,4.5,5.0,5.0,5.0,5.0,https://www.airbnb.com/rooms/1678754,1.0,6.0,0.0,Private
49,1678755,Outram,Central Region,1.28405,103.84424,Hotel room,1500,0,37,0.0811907403585561,CHINATOWN MRT STATION,DT19,0.0944737621815156,Pagoda House,"51 Pagoda St, Singapore 059210",1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,Bed and breakfast in Outram,2 bedrooms · 1 bed · 0 baths,1,https://a0.muscache.com/pictures/24468490/267255cc_original.jpg,4.67,4.72,4.66,4.88,4.85,4.9,4.62,https://www.airbnb.com/rooms/1678755,2.0,1.0,0.0,Private
50,1710048,Outram,Central Region,1.28466,103.84255,Private room,1620,3,12,0.1030368283303755,CHINATOWN MRT STATION,NE4,0.0522567091451228,People's Park Complex,"1 Park Rd, Singapore",1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,Rental unit in Outram,1 bed · 1 private bath,1,https://a0.muscache.com/pictures/4cfc3678-fe41-40b6-9ba5-b8d4f4e9bc3d.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/1710048,1.0,1.0,1.0,Private
51,1902729,Bedok,East Region,1.3209,103.91569,Private room,1470,3,37,0.305047848760471,KEMBANGAN MRT STATION,EW6,1.2580903781250588,Siglap Centre,"55 Siglap Rd, Singapore",1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,Home in Bedok,1 bedroom · 1 bed · 1 bath,1,https://a0.muscache.com/pictures/50243583/fe7f974d_original.jpg,4.67,5.0,5.0,5.0,5.0,5.0,4.33,https://www.airbnb.com/rooms/1902729,1.0,1.0,1.0,Private
52,1902793,Bedok,East Region,1.32204,103.92125,Private room,1800,3,37,0.929439370175669,KEMBANGAN MRT STATION,EW6,0.905678759134368,Bedok Mall,"311 New Upper Changi Rd, Singapore",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Home in Bedok,1 bed · 1 bath,2,https://a0.muscache.com/pictures/50243675/fbbfed8d_original.jpg,5.0,4.5,4.5,4.5,4.5,4.5,4.5,https://www.airbnb.com/rooms/1902793,1.0,1.0,1.0,Private
53,1941719,Downtown Core,Central Region,1.27525,103.84524,Private room,3570,3,37,0.1574697256249398,TANJONG PAGAR MRT STATION,EW15,0.0944757914199923,Icon Village,"12 Gopeng St, Singapore 078877",1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,Condo in Downtown Core,1 bedroom · 1 bed · 1 shared bath,4,https://a0.muscache.com/pictures/ba895238-3fb4-45d3-ae5c-c7b63a5c680e.jpg,4.51,4.62,4.63,4.67,4.67,4.85,4.46,https://www.airbnb.com/rooms/1941719,1.0,1.0,1.0,Private
54,2009008,Bedok,East Region,1.32301,103.92211,Private room,2040,3,37,0.8819915951345659,BEDOK MRT STATION,EW5,0.7855697890074009,Bedok Mall,"311 New Upper Changi Rd, Singapore",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Home in Bedok,1 bedroom · 1 bed · 1 bath,1,https://a0.muscache.com/pictures/50243795/b8106d67_original.jpg,4.8,5.0,5.0,4.8,5.0,4.6,4.6,https://www.airbnb.com/rooms/2009008,1.0,1.0,1.0,Private
55,2030663,Novena,Central Region,1.32453,103.85255,Private room,10290,3,5,1.0611076770906795,TOA PAYOH MRT STATION,NS19,0.0935010288209373,Crescent Building,"320 Balestier Rd, Singapore 329924",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Rental unit in Novena,2 beds · 2 baths,1,https://a0.muscache.com/pictures/dccd10ee-26db-493a-8b5b-d500b7594caa.jpg,3.5,2.0,3.0,4.0,5.0,3.0,2.5,https://www.airbnb.com/rooms/2030663,1.0,2.0,2.0,Shared
56,2129215,Bedok,East Region,1.31936,103.91663,Entire home/apt,5400,3,23,0.4497032870513671,KEMBANGAN MRT STATION,EW6,1.061417046279464,Siglap Centre,"55 Siglap Rd, Singapore",1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,Townhouse in Bedok,1 bedroom · 3 beds · 1 bath,5,https://a0.muscache.com/pictures/28983571/05a881e8_original.jpg,4.93,4.88,4.94,4.95,4.95,4.8,4.85,https://www.airbnb.com/rooms/2129215,1.0,3.0,1.0,Private
57,2142826,Novena,Central Region,1.32485,103.85143,Private room,27870,5,5,0.968962257247086,TOA PAYOH MRT STATION,NS19,0.0391783753137536,Shaw Plaza,"360 Balestier Rd, Singapore",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Rental unit in Novena,1 bedroom · 1 bed · 2 baths,2,https://a0.muscache.com/pictures/3ae0b345-fa84-4dfd-8374-d23b3a301bb9.jpg,4.67,4.65,4.6,4.7,4.7,4.4,4.4,https://www.airbnb.com/rooms/2142826,1.0,1.0,2.0,Shared
58,2156372,Hougang,North-East Region,1.36722,103.89765,Private room,1800,3,37,0.7403900820027715,HOUGANG MRT STATION,NE14,0.4342626392494735,The Midtown,"1187 Upper Serangoon Rd, Singapore 533971",1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,Condo in Hougang,1 bedroom · 1 bed · 1.5 shared baths,1,https://a0.muscache.com/pictures/b124c329-4ce1-4249-9b17-5505cb3f1a32.jpg,4.79,4.71,4.5,4.79,4.86,4.0,4.5,https://www.airbnb.com/rooms/2156372,1.0,1.0,1.5,Private
59,2320536,Woodlands,North Region,1.44076,103.77626,Private room,900,6,300,0.948593096279408,MARSILING MRT STATION,NS8,0.901874460787653,Marsiling Mall,"4 Woodlands Street 12, Singapore 738620",0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,Rental unit in Woodlands,1 bedroom · 1 bed · 1 bath,1,https://a0.muscache.com/pictures/31040110/9a507085_original.jpg,4.75,4.75,4.5,5.0,4.5,4.25,5.0,https://www.airbnb.com/rooms/2320536,1.0,1.0,1.0,Private
60,2351979,Singapore River,Central Region,1.29182,103.83496,Entire home/apt,4500,12,37,1.0440182198544226,FORT CANNING MRT STATION,DT20,0.2963069024766269,Concorde Shopping Centre,"317 Outram Rd, Singapore",1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,Rental unit in Singapore River,1 bed · 1 bath,2,https://a0.muscache.com/pictures/31381817/10094599_original.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/2351979,1.0,1.0,1.0,Private
61,2387588,Kallang,Central Region,1.3117,103.86028,Private room,2430,0,6,0.3715494634115202,BENDEMEER MRT STATION,DT23,0.2057722697847512,ARC 380,"380 Jln Besar, ARC 380, Singapore 209000",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,Hostel in Kallang,1 bedroom · 1 bed · 5 shared baths,1,https://a0.muscache.com/pictures/miso/Hosting-2387588/original/492d9141-82fa-444b-8ee2-4a36eb649500.jpeg,4.53,4.48,4.54,4.82,4.79,4.74,4.45,https://www.airbnb.com/rooms/2387588,1.0,1.0,5.0,Shared
62,2387715,Kallang,Central Region,1.3117,103.86028,Private room,3360,0,6,0.3715494634115202,BENDEMEER MRT STATION,DT23,0.2057722697847512,ARC 380,"380 Jln Besar, ARC 380, Singapore 209000",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,Hostel in Kallang,1 bedroom · 1 bed · 5 shared baths,2,https://a0.muscache.com/pictures/miso/Hosting-2387715/original/4e8cfa50-b7b4-4fea-b64b-de47bdd57787.jpeg,4.56,4.64,4.6,4.91,4.91,4.7,4.57,https://www.airbnb.com/rooms/2387715,1.0,1.0,5.0,Shared
63,2387730,Kallang,Central Region,1.3117,103.86028,Private room,2430,0,6,0.3715494634115202,BENDEMEER MRT STATION,DT23,0.2057722697847512,ARC 380,"380 Jln Besar, ARC 380, Singapore 209000",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,Hostel in Kallang,1 bedroom · 1 bed · 5 shared baths,1,https://a0.muscache.com/pictures/miso/Hosting-2387730/original/5bbde9a4-1c14-450e-8faa-950e24ec1363.jpeg,4.67,4.7,4.53,4.87,4.87,4.8,4.63,https://www.airbnb.com/rooms/2387730,1.0,1.0,5.0,Shared
64,2547778,Kallang,Central Region,1.31117,103.86214,Private room,1170,3,12,0.2934169548531972,BENDEMEER MRT STATION,DT23,0.2465702859932552,Aperia Mall,"8 - 12 Kallang Ave, Singapore 339509",1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,Rental unit in Kallang,1 bed · 3 shared baths,1,https://a0.muscache.com/pictures/13ec2f7a-bb20-452b-843a-f2c4990a8c3a.jpg,4.0,4.0,3.0,5.0,5.0,5.0,3.0,https://www.airbnb.com/rooms/2547778,1.0,1.0,3.0,Shared
65,2691621,Queenstown,Central Region,1.30692,103.8007,Shared room,2250,3,37,0.5649890078111366,COMMONWEALTH MRT STATION,EW20,0.6449019704533855,Raffles Holland V Mall,"118 Holland Ave, Singapore 278973",0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,Rental unit in Queenstown,1 bed · 1.5 shared baths,1,https://a0.muscache.com/pictures/63023954/bf2c1800_original.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/2691621,1.0,1.0,1.5,Shared
66,2922184,Queenstown,Central Region,1.2805,103.78439,Private room,2670,1,33,0.3657776991283163,HAW PAR VILLA MRT STATION,CC25,0.2126768813679923,Viva Vista Shopping Mall,"3 South Buona Vista Rd, #B1-25 Viva Vista, Singapore 118136",1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,Aparthotel in Queenstown,1 bedroom · 1 bed · 1 shared bath,1,https://a0.muscache.com/pictures/miso/Hosting-2922184/original/c2453629-d85d-461f-959c-7562903a7032.jpeg,4.44,4.31,4.25,4.75,4.56,4.44,4.38,https://www.airbnb.com/rooms/2922184,1.0,1.0,1.0,Private
67,3034137,Hougang,North-East Region,1.35956,103.88423,Private room,2910,3,37,0.115559361674553,KOVAN MRT STATION,NE13,0.1004361470110041,Heartland Mall,"205 Hougang Street 21, Singapore",1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,Rental unit in Hougang,1 bedroom · 1 bed · 1 private bath,1,https://a0.muscache.com/pictures/38872688/7d7b3cb9_original.jpg,4.89,5.0,4.89,5.0,5.0,5.0,4.78,https://www.airbnb.com/rooms/3034137,1.0,1.0,1.0,Private
68,3075620,Museum,Central Region,1.29973,103.84658,Private room,3300,3,12,0.1056791259966459,DHOBY GHAUT MRT STATION,CC1,0.0860853319630796,The Atrium,"60A Orchard Rd, Singapore",1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,Condo in Museum,1 bedroom · 1 bed · Shared half-bath,1,https://a0.muscache.com/pictures/39430157/734c866f_original.jpg,5.0,5.0,5.0,5.0,5.0,5.0,5.0,https://www.airbnb.com/rooms/3075620,1.0,1.0,0.5,Private
69,3209752,Tampines,East Region,1.34806,103.95858,Private room,2940,3,37,0.7730426578753875,UPPER CHANGI MRT STATION,DT34,0.7296813930886824,Tampines Mart,"Tampines Street 32, Singapore",1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,Condo in Tampines,1 bedroom · 1 bed · 1 private bath,1,https://a0.muscache.com/pictures/50751649/36dd5f46_original.jpg,4.85,4.92,5.0,4.85,4.85,4.85,4.69,https://www.airbnb.com/rooms/3209752,1.0,1.0,1.0,Private
70,3304326,Tampines,East Region,1.34798,103.9617,Private room,2670,3,37,0.6946004753402136,UPPER CHANGI MRT STATION,DT34,0.745039912712959,Tampines Mart,"Tampines Street 32, Singapore",1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,Condo in Tampines,1 bedroom · 1 bed · 1 private bath,1,https://a0.muscache.com/pictures/3beb9542-f46c-4818-868b-e6e69fda032d.jpg,4.75,4.86,4.63,4.88,4.88,4.88,4.63,https://www.airbnb.com/rooms/3304326,1.0,1.0,1.0,Private
71,3349976,Pasir Ris,East Region,1.36449,103.95931,Private room,2400,6,37,1.0590616037034226,TAMPINES EAST MRT STATION,DT33,0.6363586297784368,Loyang Point,"258-259 Pasir Ris Street 21, Singapore",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Rental unit in Pasir Ris,2 beds · Half-bath,2,https://a0.muscache.com/pictures/42460978/f1e7879b_original.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/3349976,1.0,2.0,0.5,Private
72,3667894,Outram,Central Region,1.28424,103.84275,Private room,2070,3,12,0.0764038103461369,CHINATOWN MRT STATION,NE4,0.0299964169425398,People's Park Complex,"1 Park Rd, Singapore",1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,Rental unit in Outram,1 bed · 1 private bath,1,https://a0.muscache.com/pictures/677436e7-ec15-4bae-b5ca-745366300bbf.jpg,4.0,4.0,3.5,4.5,4.5,5.0,4.0,https://www.airbnb.com/rooms/3667894,1.0,1.0,1.0,Private
73,3717196,Outram,Central Region,1.28497,103.84341,Hotel room,930,3,37,0.0679016141753801,CHINATOWN MRT STATION,NE4,0.0323961322355943,The Majestic,"80 Eu Tong Sen St, Singapore 059810",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,Hostel in Outram,1 bedroom · 12 beds · 4 baths,12,https://a0.muscache.com/pictures/f735c93e-1026-4dfa-87e9-746fe40137c3.jpg,3.94,4.0,4.44,4.33,4.44,4.72,4.33,https://www.airbnb.com/rooms/3717196,1.0,12.0,4.0,Shared
74,3802621,Rochor,Central Region,1.30376,103.85923,Private room,1740,3,37,0.4554829025506369,JALAN BESAR MRT STATION,DT22,0.2238396444613773,Textile Centre,"200 Jln Sultan, Singapore 199018",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Bed and breakfast in Rochor,1 bedroom · 1 bed · 8 baths,1,https://a0.muscache.com/pictures/98570334/707a5444_original.jpg,4.7,4.85,4.6,4.9,4.75,4.95,4.65,https://www.airbnb.com/rooms/3802621,1.0,1.0,8.0,Shared
75,3803160,Rochor,Central Region,1.30171,103.85959,Private room,2700,3,37,0.3862522884065803,BUGIS MRT STATION,DT14,0.125916913019545,AS'FALL,"28 Haji Ln, AS'FALL, Singapore 189221",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Bed and breakfast in Rochor,1 bedroom · 1 bed · 8 baths,3,https://a0.muscache.com/pictures/98567572/698f20c5_original.jpg,4.0,4.83,4.33,4.83,5.0,5.0,4.17,https://www.airbnb.com/rooms/3803160,1.0,1.0,8.0,Shared
76,3980202,Rochor,Central Region,1.30148,103.85813,Private room,1740,3,37,0.2563061843924591,BUGIS MRT STATION,DT14,0.1532455659012157,AS'FALL,"28 Haji Ln, AS'FALL, Singapore 189221",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bed and breakfast in Rochor,1 bedroom · 1 bed · 8 baths,2,https://a0.muscache.com/pictures/98570272/e526d4af_original.jpg,4.43,4.78,4.22,4.93,4.93,4.59,4.63,https://www.airbnb.com/rooms/3980202,1.0,1.0,8.0,Shared
77,3981252,Bedok,East Region,1.31786,103.9059,Private room,2640,3,37,0.3635232435238721,EUNOS MRT STATION,EW7,0.1675877649942688,Icon @ Changi,"228 Changi Rd, Singapore 419741",1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,Rental unit in Bedok,1 bed · 1.5 baths,1,https://a0.muscache.com/pictures/50070377/1c6b26fb_original.jpg,5.0,5.0,4.5,4.5,5.0,5.0,5.0,https://www.airbnb.com/rooms/3981252,1.0,1.0,1.5,Private
78,3990431,Rochor,Central Region,1.30348,103.85969,Private room,1740,3,37,0.5148772952818385,JALAN BESAR MRT STATION,DT22,0.1734877102323314,Textile Centre,"200 Jln Sultan, Singapore 199018",1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,Bed and breakfast in Rochor,1 bedroom · 1 bed · 8 baths,1,https://a0.muscache.com/pictures/98570400/465b5691_original.jpg,4.3,4.6,4.1,4.9,4.9,4.7,4.3,https://www.airbnb.com/rooms/3990431,1.0,1.0,8.0,Shared
79,4008423,Kallang,Central Region,1.31179,103.86002,Private room,2430,0,6,0.3897855247459191,BENDEMEER MRT STATION,DT23,0.1989507495630672,ARC 380,"380 Jln Besar, ARC 380, Singapore 209000",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,Hostel in Kallang,1 bedroom · 1 bed · 5 shared baths,1,https://a0.muscache.com/pictures/16bcc3cc-9fbb-4288-b18c-c862385eebe8.jpg,4.56,4.63,4.62,4.84,4.85,4.72,4.55,https://www.airbnb.com/rooms/4008423,1.0,1.0,5.0,Shared
80,4013186,Outram,Central Region,1.27795,103.84109,Private room,28500,6,37,0.2628430851418319,OUTRAM PARK MRT STATION,NE3,0.3837812910535077,Tanjong Pagar Plaza,"1 Tanjong Pagar Plaza, Singapore 082001",0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,Rental unit in Outram,1 bed · 1 bath,1,https://a0.muscache.com/pictures/50459576/068fa2ba_original.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/4013186,1.0,1.0,1.0,Private
81,4017084,Outram,Central Region,1.28172,103.84074,Private room,1500,6,37,0.1827567853338123,OUTRAM PARK MRT STATION,EW16,0.1480950487246191,Oriental Plaza,"291 New Bridge Rd, Singapore 088756",1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,Rental unit in Outram,1 bed · 1 bath,2,https://a0.muscache.com/pictures/50510339/a74d3a48_original.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/4017084,1.0,1.0,1.0,Private
82,4054698,Outram,Central Region,1.28268,103.84463,Hotel room,930,3,37,0.2297180125343568,CHINATOWN MRT STATION,NE4,0.0641084463816683,Pagoda House,"51 Pagoda St, Singapore 059210",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,Hostel in Outram,1 bedroom · 12 beds · 4 baths,12,https://a0.muscache.com/pictures/f3a31734-ef49-4515-8b7d-235e3f5cb4f3.jpg,4.4,4.54,4.4,4.53,4.4,4.79,4.49,https://www.airbnb.com/rooms/4054698,1.0,12.0,4.0,Shared
